date,campaign_id,campaign_type,region,channel,spend_eur,leads,qualified_leads,conversions,cac,customer_segment,product_id,units_sold,avg_unit_price,discount_pct,net_revenue_eur,fulfillment_lag_months,fulfillment_month,cash_lag_months,cash_month,cash_collected_eur,backlog_volume,sla_breach_rate
2021-12,CMP-0372,Product Launch,Europe,Search,43966.74,5969,2533,765,57.472862745098034,Casual,SIM-3,765,55,0.27662734009332196,30435.904665573482,1,2022-01,2,2022-03,30435.904665573482,3465,0.11
2021-12,CMP-0373,Performance,APAC,Social,35449.53,3831,2002,104,340.86086538461535,Churn-Prone,SIM-1,104,55,0.110267479704806,5089.27001608851,1,2022-01,2,2022-03,5089.27001608851,3957,0.12
2021-12,CMP-0374,Product Launch,APAC,Email,88056.37,14585,11575,2702,32.58933012583272,Casual,SIM-5,2702,45,0.13842565025802678,104758.82518512652,1,2022-01,2,2022-03,104758.82518512652,4338,0.04
2021-12,CMP-0375,Performance,APAC,Affiliate,87308.4,26202,19707,6069,14.38596144340089,Casual,SIM-4,6069,60,0.1117964941769501,323430.42461040535,1,2022-01,2,2022-03,323430.42461040535,4204,0.09
2021-12,CMP-0376,Brand,APAC,Search,76663.64,16581,10556,848,90.40523584905661,Whale,SIM-3,848,55,0.05574931053404854,44039.85215669197,2,2022-02,1,2022-03,44039.85215669197,5489,0.14
2021-12,CMP-0377,Performance,North America,Social,12542.0,2897,2140,829,15.129071170084439,Casual,SIM-3,829,55,0.10624791123887219,40750.62648706362,1,2022-01,2,2022-03,40750.62648706362,1876,0.07
2021-12,CMP-0378,Performance,North America,Email,59605.33,7509,3075,369,161.53205962059621,Casual,SIM-2,369,50,0.221244007541464,14368.048060859988,2,2022-02,2,2022-04,14368.048060859988,5686,0.11
2021-12,CMP-0379,Performance,North America,Affiliate,60387.13,6174,3963,756,79.87715608465608,Churn-Prone,SIM-3,756,55,0.22870033271385365,32070.640165757963,1,2022-01,2,2022-03,32070.640165757963,2621,0.06
2021-12,CMP-0380,Performance,North America,Search,93345.08,32644,14718,2861,32.62673191191891,Churn-Prone,SIM-3,2861,55,0.07767998119812809,145131.66655856854,2,2022-02,2,2022-04,145131.66655856854,5603,0.12
2021-12,CMP-0381,Product Launch,LATAM,Social,18064.58,2633,1239,237,76.22185654008439,Casual,SIM-4,237,60,0.12856670971590645,12391.78138783981,1,2022-01,2,2022-03,12391.78138783981,4015,0.1
2021-12,CMP-0382,Product Launch,LATAM,Email,48558.74,5101,2643,1013,47.935577492596245,Whale,SIM-2,1013,50,0.2862646321565018,36150.696381273185,1,2022-01,1,2022-02,36150.696381273185,4264,0.07
2021-12,CMP-0383,Brand,LATAM,Affiliate,10714.61,1407,936,292,36.6938698630137,Casual,SIM-3,292,55,0.16779604663543696,13365.195491034883,1,2022-01,2,2022-03,13365.195491034883,2005,0.13
2021-12,CMP-0384,Performance,LATAM,Search,45802.41,45690,39608,11186,4.094619166815662,Casual,SIM-5,11186,45,0.19795970691214038,403723.0223316359,2,2022-02,2,2022-04,403723.0223316359,6691,0.08
2022-01,CMP-0385,Brand,Europe,Social,82046.74,8927,5551,2110,38.884710900473934,Whale,SIM-1,2110,55,0.10429465791835447,103946.60494857497,1,2022-02,1,2022-03,103946.60494857497,3633,0.06
2022-01,CMP-0386,Brand,Europe,Email,10331.84,1857,949,69,149.7368115942029,Casual,SIM-5,69,45,0.20235120507901988,2476.699508229643,1,2022-02,2,2022-04,2476.699508229643,3295,0.01
2022-01,CMP-0387,Brand,Europe,Affiliate,45271.18,6241,3596,889,50.9237120359955,Whale,SIM-2,889,50,0.08620090706741325,40618.36968085348,1,2022-02,1,2022-03,40618.36968085348,2699,0.15
2022-01,CMP-0388,Performance,Europe,Search,11258.32,1137,709,264,42.64515151515151,Casual,SIM-5,264,45,0.1787890515952557,9755.986067048361,1,2022-02,2,2022-04,9755.986067048361,3449,0.14
2022-01,CMP-0389,Brand,APAC,Social,28361.02,5510,3256,1281,22.139750195160033,Churn-Prone,SIM-2,1281,50,0.2635263582611466,47171.136753373554,1,2022-02,2,2022-04,47171.136753373554,3186,0.03
2022-01,CMP-0390,Performance,APAC,Email,30401.29,11201,4822,1434,21.20034170153417,Churn-Prone,SIM-4,1434,60,0.2801968475280054,61931.863238690414,2,2022-03,2,2022-05,61931.863238690414,5154,0.15
2022-01,CMP-0391,Performance,APAC,Affiliate,88027.82,13938,6051,718,122.60142061281338,Whale,SIM-5,718,45,0.22391985282961102,25075.149555075266,1,2022-02,1,2022-03,25075.149555075266,4933,0.06
2022-01,CMP-0392,Brand,APAC,Search,82871.71,52065,40965,7307,11.341413712878063,Casual,SIM-5,7307,45,0.07510711399779892,304118.65431081376,1,2022-02,2,2022-04,304118.65431081376,4299,0.15
2022-01,CMP-0393,Performance,North America,Social,79678.23,17123,11042,1529,52.11133420536298,Whale,SIM-2,1529,50,0.06225599430163918,71690.52923563968,1,2022-02,1,2022-03,71690.52923563968,2813,0.07
2022-01,CMP-0394,Product Launch,North America,Email,60480.35,11032,6542,2107,28.704485049833885,Whale,SIM-5,2107,45,0.059552288975543224,89168.54972078386,1,2022-02,1,2022-03,89168.54972078386,2906,0.12
2022-01,CMP-0395,Product Launch,North America,Affiliate,75899.07,58000,23485,3079,24.650558622929523,Whale,SIM-5,3079,45,0.1824991397978699,113268.83168530614,1,2022-02,1,2022-03,113268.83168530614,4683,0.14
2022-01,CMP-0396,Performance,North America,Search,68722.43,12678,7786,552,124.49715579710144,Whale,SIM-5,552,45,0.15168296258010672,21072.195209510148,1,2022-02,1,2022-03,21072.195209510148,4535,0.1
2022-01,CMP-0397,Performance,LATAM,Social,98025.3,19475,13675,4465,21.954154535274355,Churn-Prone,SIM-4,4465,60,0.07512864925595487,247773.0348643297,1,2022-02,2,2022-04,247773.0348643297,4370,0.03
2022-01,CMP-0398,Product Launch,LATAM,Email,91213.66,64526,39429,7730,11.799956015523934,Casual,SIM-3,7730,55,0.10341467472346448,381183.2510413191,2,2022-03,2,2022-05,381183.2510413191,7258,0.1
2022-01,CMP-0399,Performance,LATAM,Affiliate,18798.08,17629,12411,3758,5.002150079829697,Whale,SIM-1,3758,55,0.15838222996894546,173953.97688771866,1,2022-02,1,2022-03,173953.97688771866,4693,0.08
2022-01,CMP-0400,Performance,LATAM,Search,67898.14,21345,18906,1426,47.61440392706872,Whale,SIM-4,1426,60,0.24677308370839118,64446.09495791005,2,2022-03,1,2022-04,64446.09495791005,5203,0.05
2022-02,CMP-0401,Brand,Europe,Social,59334.47,11144,5008,1905,31.146703412073492,Whale,SIM-1,1905,55,0.05520178691623033,98991.23277585197,1,2022-03,1,2022-04,98991.23277585197,2342,0.1
2022-02,CMP-0402,Performance,Europe,Email,36813.26,3996,1962,198,185.92555555555558,Churn-Prone,SIM-5,198,45,0.23343877098589472,6830.060550515678,1,2022-03,2,2022-05,6830.060550515678,4111,0.14
2022-02,CMP-0403,Product Launch,Europe,Affiliate,29687.97,7517,5611,1945,15.263737789203086,Churn-Prone,SIM-4,1945,60,0.2671689405124852,85521.38464219298,1,2022-03,2,2022-05,85521.38464219298,2867,0.06
2022-02,CMP-0404,Performance,Europe,Search,27990.08,8247,4166,835,33.52105389221557,Whale,SIM-3,835,55,0.28142566063468355,33000.52653535216,1,2022-03,1,2022-04,33000.52653535216,4702,0.09
2022-02,CMP-0405,Product Launch,APAC,Social,28540.52,22303,9348,3278,8.706687004270897,Whale,SIM-2,3278,50,0.0579677418818111,154399.08710557118,1,2022-03,1,2022-04,154399.08710557118,2771,0.08
2022-02,CMP-0406,Product Launch,APAC,Email,71808.17,15621,12256,1006,71.37989065606362,Casual,SIM-3,1006,55,0.20251505473637116,44124.84202143658,1,2022-03,2,2022-05,39712.35781929293,2232,0.14
2022-02,CMP-0407,Performance,APAC,Affiliate,95178.21,31740,14213,5222,18.226390271926466,Whale,SIM-3,5222,55,0.14158955053884925,246544.0651897371,1,2022-03,1,2022-04,246544.0651897371,2976,0.03
2022-02,CMP-0408,Product Launch,APAC,Search,30768.47,7311,4028,983,31.300579857578843,Whale,SIM-1,983,55,0.14523233049417922,46213.0140518322,1,2022-03,1,2022-04,46213.0140518322,4101,0.14
2022-02,CMP-0409,Brand,North America,Social,71383.83,41358,27461,7043,10.135429504472526,Casual,SIM-3,7043,55,0.24896000962461962,290926.60587175924,2,2022-04,2,2022-06,290926.60587175924,5165,0.08
2022-02,CMP-0410,Product Launch,North America,Email,38786.92,8655,7271,1741,22.278529580700745,Whale,SIM-2,1741,50,0.08406110367110821,79732.48092543003,1,2022-03,1,2022-04,79732.48092543003,3985,0.07
2022-02,CMP-0411,Performance,North America,Affiliate,26428.42,2695,1991,310,85.25296774193548,Whale,SIM-4,310,60,0.2677246103867847,13620.322246805803,2,2022-04,1,2022-05,13620.322246805803,5929,0.06
2022-02,CMP-0412,Performance,North America,Search,91427.04,44211,30090,10705,8.54059224661373,Churn-Prone,SIM-2,10705,50,0.2172577604247496,418962.7837326528,1,2022-03,2,2022-05,418962.7837326528,3129,0.13
2022-02,CMP-0413,Brand,LATAM,Social,35412.32,4233,3189,743,47.66126514131898,Churn-Prone,SIM-2,743,50,0.18563945205403004,30253.494356192783,1,2022-03,2,2022-05,30253.494356192783,3131,0.04
2022-02,CMP-0414,Product Launch,LATAM,Email,33335.58,5277,2182,678,49.16752212389381,Whale,SIM-5,678,45,0.2523354683744118,22811.244859896695,1,2022-03,1,2022-04,22811.244859896695,2549,0.05
2022-02,CMP-0415,Performance,LATAM,Affiliate,81389.36,14761,7432,1390,58.5534964028777,Whale,SIM-3,1390,55,0.26661391053884637,56067.3665393052,1,2022-03,1,2022-04,56067.3665393052,4377,0.14
2022-02,CMP-0416,Brand,LATAM,Search,91930.62,47668,32491,7542,12.189156722354813,Casual,SIM-1,7542,55,0.18941903172884594,336237.0914485574,1,2022-03,2,2022-05,336237.0914485574,4223,0.08
2022-03,CMP-0417,Product Launch,Europe,Social,28371.63,25289,14792,1860,15.253564516129034,Whale,SIM-2,1860,50,0.1707197871302492,77123.05979688682,2,2022-05,1,2022-06,77123.05979688682,6731,0.15
2022-03,CMP-0418,Product Launch,Europe,Email,32937.05,5796,2507,253,130.18596837944665,Casual,SIM-5,253,45,0.17926945459897675,9344.017259390648,1,2022-04,2,2022-06,9344.017259390648,4465,0.09
2022-03,CMP-0419,Performance,Europe,Affiliate,52842.3,7554,5093,518,102.01216216216217,Whale,SIM-1,518,55,0.07231671141902475,26429.696891671985,1,2022-04,1,2022-05,26429.696891671985,1019,0.1
2022-03,CMP-0420,Product Launch,Europe,Search,48874.43,6315,3061,1183,41.3139729501268,Whale,SIM-1,1183,55,0.16655481360922803,54228.111052515575,1,2022-04,1,2022-05,54228.111052515575,3809,0.12
2022-03,CMP-0421,Product Launch,APAC,Social,27000.6,7609,4502,1773,15.228764805414551,Casual,SIM-4,1773,60,0.2280788108273148,82116.97610419025,1,2022-04,2,2022-06,82116.97610419025,2089,0.12
2022-03,CMP-0422,Product Launch,APAC,Email,16618.39,1809,1560,182,91.30983516483516,Churn-Prone,SIM-1,182,55,0.2930502949795536,7076.566547254669,1,2022-04,2,2022-06,7076.566547254669,4174,0.11
2022-03,CMP-0423,Product Launch,APAC,Affiliate,59852.08,10188,6957,969,61.7668524251806,Casual,SIM-1,969,55,0.24950374122033264,39997.69811166237,1,2022-04,2,2022-06,39997.69811166237,3026,0.08
2022-03,CMP-0424,Performance,APAC,Search,13833.74,2071,1597,565,24.48449557522124,Churn-Prone,SIM-3,565,55,0.20802317812054372,24610.679739904102,1,2022-04,2,2022-06,22149.611765913694,3648,0.1
2022-03,CMP-0425,Product Launch,North America,Social,58051.13,6716,4818,945,61.42976719576719,Churn-Prone,SIM-2,945,50,0.24406539991916149,35717.90985381962,1,2022-04,2,2022-06,35717.90985381962,4338,0.07
2022-03,CMP-0426,Brand,North America,Email,35489.55,10847,5229,317,111.9544164037855,Casual,SIM-2,317,50,0.27147964966324445,11547.047552837575,1,2022-04,2,2022-06,11547.047552837575,3451,0.04
2022-03,CMP-0427,Brand,North America,Affiliate,80801.36,18648,15265,4577,17.653781953244483,Churn-Prone,SIM-5,4577,45,0.28630680858162066,146995.81817048648,2,2022-05,2,2022-07,146995.81817048648,5782,0.13
2022-03,CMP-0428,Performance,North America,Search,98532.45,12971,10243,871,113.12566016073478,Whale,SIM-2,871,50,0.0637824544890629,40772.27410700131,2,2022-05,1,2022-06,40772.27410700131,5976,0.15
2022-03,CMP-0429,Performance,LATAM,Social,93604.79,12573,6171,1578,59.318624841571605,Whale,SIM-1,1578,55,0.2650048300946173,63790.230796088166,1,2022-04,1,2022-05,63790.230796088166,3367,0.05
2022-03,CMP-0430,Performance,LATAM,Email,75591.39,9719,6940,2436,31.03094827586207,Whale,SIM-1,2436,55,0.09312087043905261,121503.66577857573,1,2022-04,1,2022-05,121503.66577857573,4145,0.14
2022-03,CMP-0431,Product Launch,LATAM,Affiliate,57912.55,5836,5060,1705,33.966304985337246,Churn-Prone,SIM-4,1705,60,0.13805159863163952,88177.32145998327,2,2022-05,2,2022-07,88177.32145998327,5715,0.01
2022-03,CMP-0432,Performance,LATAM,Search,28072.09,3065,2299,464,60.50019396551724,Churn-Prone,SIM-1,464,55,0.2251866213178454,19773.237423968585,1,2022-04,2,2022-06,19773.237423968585,3968,0.12
2022-04,CMP-0433,Brand,Europe,Social,21939.29,3191,2508,179,122.56586592178772,Whale,SIM-5,179,45,0.08908187544843606,7337.445493262848,2,2022-06,1,2022-07,7337.445493262848,6124,0.05
2022-04,CMP-0434,Brand,Europe,Email,48357.56,12659,10098,1873,25.818238120662038,Whale,SIM-3,1873,55,0.1420610207572085,88380.58394669616,1,2022-05,1,2022-06,88380.58394669616,4198,0.08
2022-04,CMP-0435,Performance,Europe,Affiliate,45943.24,6912,6018,1005,45.714666666666666,Whale,SIM-1,1005,55,0.24417592869527066,41778.17554136891,1,2022-05,1,2022-06,41778.17554136891,4918,0.12
2022-04,CMP-0436,Performance,Europe,Search,25643.86,3242,1710,652,39.3310736196319,Whale,SIM-3,652,55,0.13773973384291777,30920.653144392967,1,2022-05,1,2022-06,30920.653144392967,3772,0.11
2022-04,CMP-0437,Brand,APAC,Social,94630.21,25151,15219,2972,31.840582099596233,Whale,SIM-1,2972,55,0.2685643994394946,119560.46326762022,2,2022-06,1,2022-07,119560.46326762022,5682,0.01
2022-04,CMP-0438,Brand,APAC,Email,49143.51,6644,5918,947,51.893885955649424,Churn-Prone,SIM-1,947,55,0.05730129628607085,49100.46198294,1,2022-05,2,2022-07,49100.46198294,3175,0.13
2022-04,CMP-0439,Brand,APAC,Affiliate,81200.08,9748,6414,2412,33.66504145936982,Whale,SIM-3,2412,55,0.2961824485110603,93368.43638052275,1,2022-05,1,2022-06,93368.43638052275,4060,0.12
2022-04,CMP-0440,Performance,APAC,Search,93386.95,77826,69476,12892,7.2437907229289475,Whale,SIM-3,12892,55,0.1607817039490818,595056.1249978641,2,2022-06,1,2022-07,595056.1249978641,5407,0.12
2022-04,CMP-0441,Performance,North America,Social,18900.61,4500,2835,373,50.671876675603215,Whale,SIM-1,373,55,0.2955397034507436,14452.002983707995,1,2022-05,1,2022-06,14452.002983707995,3734,0.06
2022-04,CMP-0442,Product Launch,North America,Email,62263.08,23754,15601,1676,37.14980906921241,Casual,SIM-4,1676,60,0.10079196058722482,90424.36044334868,1,2022-05,2,2022-07,90424.36044334868,1883,0.05
2022-04,CMP-0443,Performance,North America,Affiliate,81606.13,35011,31214,12020,6.789195507487521,Casual,SIM-1,12020,55,0.16097348947097762,554680.4261107368,2,2022-06,2,2022-08,499212.38349966315,5079,0.12
2022-04,CMP-0444,Performance,North America,Search,82303.59,59524,23912,4069,20.22698205947407,Casual,SIM-4,4069,60,0.26888629676645115,178494.09950743863,2,2022-06,2,2022-08,178494.09950743863,5550,0.1
2022-04,CMP-0445,Performance,LATAM,Social,65639.71,9404,4142,1211,54.20289843104872,Churn-Prone,SIM-4,1211,60,0.09350262068038022,65866.09958136358,1,2022-05,2,2022-07,65866.09958136358,4554,0.12
2022-04,CMP-0446,Performance,LATAM,Email,48828.59,8289,7096,1431,34.12200559049615,Casual,SIM-3,1431,55,0.06544904257489721,73553.83310414272,1,2022-05,2,2022-07,73553.83310414272,4751,0.14
2022-04,CMP-0447,Performance,LATAM,Affiliate,34219.57,9596,8185,3187,10.73723564480703,Casual,SIM-2,3187,50,0.23659590254764062,121648.44292903347,1,2022-05,2,2022-07,121648.44292903347,4373,0.08
2022-04,CMP-0448,Performance,LATAM,Search,95000.99,68883,44220,3882,24.47217671303452,Whale,SIM-4,3882,60,0.24820652918895925,175107.7352213076,2,2022-06,1,2022-07,175107.7352213076,5081,0.08
2022-05,CMP-0449,Performance,Europe,Social,55773.07,38465,24836,8006,6.966408943292531,Casual,SIM-3,8006,55,0.27174799281848333,320671.2063222372,1,2022-06,2,2022-08,320671.2063222372,1842,0.11
2022-05,CMP-0450,Brand,Europe,Email,31834.06,5008,4499,1451,21.939393521709167,Churn-Prone,SIM-2,1451,50,0.1600399692829403,60939.10022852268,2,2022-07,2,2022-09,60939.10022852268,5648,0.06
2022-05,CMP-0451,Brand,Europe,Affiliate,55772.09,20510,13846,1988,28.054371227364182,Whale,SIM-2,1988,50,0.06557268021971853,92882.07558615998,1,2022-06,1,2022-07,92882.07558615998,4203,0.05
2022-05,CMP-0452,Performance,Europe,Search,39783.16,5853,3993,1189,33.45934398654332,Casual,SIM-2,1189,50,0.26495559834746873,43698.38967824298,2,2022-07,2,2022-09,43698.38967824298,5846,0.15
2022-05,CMP-0453,Brand,APAC,Social,38660.07,21284,12462,4871,7.936783001437076,Casual,SIM-3,4871,55,0.06731886247167422,249869.94014952614,1,2022-06,2,2022-08,249869.94014952614,3605,0.11
2022-05,CMP-0454,Performance,APAC,Email,60780.31,12299,10035,2493,24.38038908945046,Churn-Prone,SIM-1,2493,55,0.09310216694928126,124349.29637874929,2,2022-07,2,2022-09,124349.29637874929,5352,0.11
2022-05,CMP-0455,Performance,APAC,Affiliate,55242.1,19827,10497,2492,22.167776886035313,Whale,SIM-5,2492,45,0.05542899969009306,105924.19197475296,2,2022-07,1,2022-08,105924.19197475296,7353,0.04
2022-05,CMP-0456,Product Launch,APAC,Search,74620.09,16077,11774,2416,30.8857988410596,Whale,SIM-2,2416,50,0.2371487236434185,92152.43418387506,1,2022-06,1,2022-07,92152.43418387506,4066,0.02
2022-05,CMP-0457,Performance,North America,Social,76847.65,8755,7106,911,84.355268935236,Casual,SIM-5,911,45,0.2851069535794845,29307.04043800903,1,2022-06,2,2022-08,29307.04043800903,4330,0.1
2022-05,CMP-0458,Brand,North America,Email,41026.09,28364,20754,3813,10.759530553370048,Casual,SIM-4,3813,60,0.054986828304091254,216200.11342059,2,2022-07,2,2022-09,216200.11342059,5112,0.03
2022-05,CMP-0459,Brand,North America,Affiliate,23704.66,4223,1892,122,194.30049180327867,Casual,SIM-4,122,60,0.17682825199262353,6025.617195413995,1,2022-06,2,2022-08,6025.617195413995,3760,0.14
2022-05,CMP-0460,Brand,North America,Search,34670.28,5781,2629,707,49.038585572843,Casual,SIM-3,707,55,0.26316250894014714,28651.92583986238,2,2022-07,2,2022-09,28651.92583986238,6125,0.08
2022-05,CMP-0461,Brand,LATAM,Social,15298.94,2801,1625,235,65.10187234042553,Whale,SIM-5,235,45,0.2941304263546539,7464.570741299535,1,2022-06,1,2022-07,7464.570741299535,4982,0.1
2022-05,CMP-0462,Brand,LATAM,Email,33723.2,4813,2408,323,104.40619195046439,Whale,SIM-1,323,55,0.27339600212936604,12908.120022171814,1,2022-06,1,2022-07,12908.120022171814,3856,0.03
2022-05,CMP-0463,Product Launch,LATAM,Affiliate,16502.05,9019,3627,565,29.20716814159292,Casual,SIM-5,565,45,0.05174154522201253,24109.471212730332,1,2022-06,2,2022-08,24109.471212730332,4339,0.11
2022-05,CMP-0464,Performance,LATAM,Search,25275.1,4344,3160,291,86.85601374570446,Churn-Prone,SIM-5,291,45,0.19541896612161452,10535.988638637456,1,2022-06,2,2022-08,10535.988638637456,3674,0.09
2022-06,CMP-0465,Performance,Europe,Social,52917.71,16081,6912,415,127.51255421686747,Casual,SIM-3,415,55,0.18880493785364627,18515.527293490522,2,2022-08,2,2022-10,16663.97456414147,6749,0.09
2022-06,CMP-0466,Brand,Europe,Email,57233.28,9086,3940,1565,36.57078594249201,Casual,SIM-4,1565,60,0.24345968568258802,71039.13551440499,2,2022-08,2,2022-10,71039.13551440499,6529,0.08
2022-06,CMP-0467,Product Launch,Europe,Affiliate,21284.24,2230,1517,409,52.039706601466996,Whale,SIM-3,409,55,0.12878414262257903,19598.000711705085,1,2022-07,1,2022-08,19598.000711705085,4174,0.01
2022-06,CMP-0468,Product Launch,Europe,Search,62483.1,7650,3620,272,229.7172794117647,Whale,SIM-2,272,50,0.18661092238327814,11062.091455587417,2,2022-08,1,2022-09,11062.091455587417,5394,0.05
2022-06,CMP-0469,Performance,APAC,Social,83444.04,20093,14534,2842,29.36102744546094,Churn-Prone,SIM-3,2842,55,0.14448116050107224,133726.1498020774,1,2022-07,2,2022-09,133726.1498020774,4227,0.05
2022-06,CMP-0470,Brand,APAC,Email,23709.21,5498,2286,467,50.76918629550321,Churn-Prone,SIM-1,467,55,0.2545710767902368,19146.341892642766,1,2022-07,2,2022-09,19146.341892642766,4633,0.13
2022-06,CMP-0471,Performance,APAC,Affiliate,61001.18,18216,7915,2517,24.235669447755264,Churn-Prone,SIM-4,2517,60,0.13433429796572455,130732.83432121629,1,2022-07,2,2022-09,130732.83432121629,4095,0.1
2022-06,CMP-0472,Performance,APAC,Search,46770.27,5380,3133,832,56.21426682692307,Whale,SIM-2,832,50,0.28456863794796355,29761.94466136472,2,2022-08,1,2022-09,29761.94466136472,5054,0.05
2022-06,CMP-0473,Performance,North America,Social,55557.91,6059,4456,279,199.13229390681005,Churn-Prone,SIM-4,279,60,0.2062409191557223,13287.527013333209,1,2022-07,2,2022-09,13287.527013333209,2919,0.01
2022-06,CMP-0474,Brand,North America,Email,97705.03,9882,7432,1938,50.415392156862744,Casual,SIM-1,1938,55,0.27206540663565465,77590.54830670556,1,2022-07,2,2022-09,77590.54830670556,4415,0.04
