Date,Entity,Department,Account Group,Product,Currency,Revenue,COGS,Gross Profit,OPEX_HR,OPEX_Marketing,OPEX_Ops,Depreciation,EBITDA,Interest,Tax,Net Profit,Budgeted Revenue,Budgeted OPEX
2021-03-01,TapForge CN,H.R.,Revenue,Idle Bureaucracy,EUR,1183032.71,338337.33,844695.3799999999,185732.85,171380.03,78746.71,10746.84,408835.78999999986,12341.03,59474.21,337020.5499999998,1200868.8072658705,438422.39301484555
2021-03-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1773408.82,476677.28,1296731.54,182643.84,145565.37,105029.13,29547.09,863493.2,12429.67,127659.53,723403.9999999999,1923719.3515413147,435756.0088456575
2021-03-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1211986.11,245017.8,966968.31,191667.91,135191.01,83544.38,15439.73,556565.01,6915.71,82447.4,467201.9,1329652.0651657386,415257.6226983873
2021-03-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1954918.22,403668.5,1551249.72,195052.96,132700.26,121615.32,11278.35,1101881.18,11746.73,163520.17,926614.2799999999,2132321.886107955,451506.8286631839
2021-03-01,TapForge CN,Infrastructure,Revenue,Summon Siege,EUR,1241884.5,260882.56,981001.94,183237.51,110950.98,49589.17,18830.42,637224.2799999999,5750.7,94721.04,536752.5399999999,1287393.0633642222,349757.44966587046
2021-03-01,WhaleCare PH,R&D,Revenue,Summon Siege,EUR,1824807.32,664483.94,1160323.3800000001,168221.88,55070.7,73428.01,25767.82,863602.7900000002,8444.18,128273.79,726884.8200000001,1823396.6023724347,299441.57088678476
2021-03-01,WhaleCare PH,HR Dept.,Revenue,Petty Kingdoms,EUR,650353.32,239448.22,410905.1,166110.77,80959.69,89688.93,22308.33,74145.70999999999,7623.37,9978.35,56543.99,647422.1019034482,338404.8964575288
2021-03-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1557127.17,476970.52,1080156.65,191230.47,119195.04,69723.23,14263.39,700007.9099999999,9062.73,103641.78,587303.3999999999,1632587.79573897,385237.2163323844
2021-03-01,WhaleCare PH,LiveOps,Revenue,Summon Siege,EUR,1634061.75,560402.55,1073659.2,176629.98,98803.18,85333.46,15464.96,712892.5800000001,10539.49,105352.96,597000.1300000001,1571183.8010300996,366497.7408903573
2021-03-01,WhaleCare PH,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1714382.94,481127.09,1233255.8499999999,128751.47,132099.01,88552.35,12193.24,883853.0199999999,14139.52,130457.02,739256.4799999999,1694325.4414711753,353970.00695618644
2021-03-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,1264873.94,357497.02,907376.9199999999,208933.66,158597.92,76689.44,16603.08,463155.89999999985,8868.87,68143.05,386143.97999999986,1358595.182456293,448696.5975149467
2021-03-01,SummonStorm BR,R&D,Revenue,Summon Siege,EUR,1471983.94,343915.4,1128068.54,166766.7,124593.06,100363.14,20071.22,736345.64,5270.94,109661.21,621413.4900000001,1559895.1690718073,397060.79617587134
2021-03-01,SummonStorm BR,H.R.,Revenue,Petty Kingdoms,EUR,1707816.83,556687.03,1151129.8,216611.36,103152.36,119797.1,21754.71,711568.9800000001,14879.14,104503.48,592186.3600000001,1833632.9385431039,443806.89057925233
2021-03-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,1570207.34,483716.98,1086490.36,173786.78,113036.12,103292.3,23661.17,696375.16,9359.82,103052.3,583963.04,1550855.1471230385,395030.31726665015
2021-03-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1865691.24,564966.92,1300724.3199999998,196823.58,67062.12,75486.87,19571.96,961351.7499999998,14522.9,142024.33,804804.5199999998,1869181.789281436,343334.3416818846
2021-03-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1812517.4,705705.91,1106811.4899999998,194588.61,160400.09,70513.09,20367.17,681309.6999999998,8990.86,100847.83,571471.0099999999,1901196.4400720666,429407.3862952888
2021-03-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,1608425.2,623596.03,984829.1699999999,191087.54,85443.95,65699.56,14857.12,642598.1199999999,3255.57,95901.38,543441.1699999999,1566660.5741443634,349123.02715277503
2021-04-01,Tapstorm SG,R&D,Revenue,Summon Siege,EUR,1409742.08,495463.15,914278.93,149763.08,94785.87,75505.09,14336.65,594224.8900000001,11033.07,87478.77,495713.05000000016,1388697.3444482964,325790.85149811796
2021-04-01,Tapstorm SG,HR,Revenue,Summon Siege,EUR,1392591.19,536555.3,856035.8899999999,165152.42,116813.36,81669.62,17400.12,492400.4899999999,8923.7,72521.52,410955.26999999984,1444796.4519621334,368513.115759771
2021-04-01,Tapstorm SG,Marketing,Revenue,Summon Siege,EUR,1473229.75,468001.55,1005228.2,179060.73,130331.53,78512.63,11330.87,617323.3099999999,11022.86,90945.07,515355.37999999995,1556343.2286777492,393615.09784855286
2021-04-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,1419707.67,390340.67,1029367.0,164244.54,122097.88,104204.87,18654.92,638819.71,8227.55,94588.82,536003.3399999999,1396867.2151710256,396529.8509206727
2021-04-01,Tapstorm SG,BI & Analytics,Revenue,Summon Siege,EUR,1466800.39,392355.69,1074444.7,157583.94,140320.79,64499.32,19945.31,712040.65,8027.55,105601.96,598411.14,1490732.7861334935,365846.23426873406
2021-04-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,1010617.26,309236.87,701380.39,186304.18,84417.92,92168.84,23571.59,338489.45000000007,9484.16,49350.79,279654.5000000001,1000739.6437098895,367636.4377618281
2021-04-01,TapForge CN,R&D,Revenue,Idle Bureaucracy,EUR,1153691.2,387570.38,766120.82,136204.28,167033.88,62810.0,22625.95,400072.6599999999,6586.58,59022.91,334463.1699999999,1140970.8554381165,369544.83447160997
2021-04-01,TapForge CN,Human Resources,Revenue,Summon Siege,EUR,1274269.43,359676.3,914593.1299999999,199032.64,85622.98,90330.35,24864.98,539607.1599999999,8873.52,79610.05,451123.5899999999,1240434.4490746758,381759.49926613766
2021-04-01,TapForge CN,Marketing,Revenue,Summon Siege,EUR,1265940.26,423145.8,842794.46,213264.37,108698.99,75873.7,23026.12,444957.39999999997,13346.3,64741.66,366869.43999999994,1312363.6281137038,402222.53011105576
2021-04-01,TapForge CN,LiveOps,Revenue,Idle Bureaucracy,EUR,1713696.65,503032.08,1210664.5699999998,147146.35,172999.66,43278.56,16077.55,847239.9999999998,13433.82,125070.93,708735.2499999998,1679815.5934404028,368739.1399487961
2021-04-01,TapForge CN,BI & Analytics,Revenue,Petty Kingdoms,EUR,1555552.66,567239.5,988313.1599999999,190636.12,164087.48,85908.55,23317.24,547681.0099999999,7827.26,80978.06,458875.6899999999,1536814.396650285,446982.74788259255
2021-04-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,1635367.6,433153.07,1202214.53,202540.58,170653.26,112465.26,24586.58,716555.43,4838.66,106757.52,604959.25,1621284.4751741972,493400.6214744245
2021-04-01,WhaleCare PH,R&D,Revenue,Idle Bureaucracy,EUR,1279408.96,433042.65,846366.3099999999,198036.98,138558.9,53674.6,15958.91,456095.82999999996,12129.79,66594.91,377371.13,1226942.31143209,395696.10653549223
2021-04-01,WhaleCare PH,H.R.,Revenue,Idle Bureaucracy,EUR,1203638.0,445212.79,758425.21,172845.78,56554.01,75819.58,22667.43,453205.8399999999,9049.7,66623.42,377532.7199999999,1158188.3980223774,310185.5030883584
2021-04-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1178744.27,364973.46,813770.81,227785.48,103624.72,62594.88,21095.55,419765.7300000001,10231.43,61430.15,348104.1500000001,1128721.3289493236,399282.1457121716
2021-04-01,WhaleCare PH,LiveOps,Revenue,Petty Kingdoms,EUR,1781374.66,557185.34,1224189.3199999998,160672.91,120015.0,83926.09,16010.93,859575.32,11885.15,127153.53,720536.6399999999,1800949.4390371921,369254.73894685257
2021-04-01,WhaleCare PH,BI & Analytics,Revenue,Petty Kingdoms,EUR,1632392.15,422251.99,1210140.16,161671.1,177046.78,84896.39,20556.38,786525.8899999999,10457.3,116410.29,659658.2999999998,1716385.5171641577,429165.6997603146
2021-04-01,WhaleCare PH,Infrastructure,Revenue,Summon Siege,EUR,1544426.83,400261.1,1144165.73,196316.16,85869.38,104252.16,28674.16,757728.0299999999,13495.1,111634.94,632597.99,1596144.6871966943,389569.30913257826
2021-04-01,SummonStorm BR,R&D,Revenue,Petty Kingdoms,EUR,1236503.08,270650.47,965852.6100000001,170549.8,97194.32,85742.67,27675.74,612365.82,8029.13,90650.5,513686.18999999994,1319315.564739016,357112.3788491544
2021-04-01,SummonStorm BR,HR Dept.,Revenue,Summon Siege,EUR,1906632.84,478367.06,1428265.78,180621.44,110986.35,92168.16,33829.9,1044489.83,10297.42,155128.86,879063.5499999999,1919973.2865702566,387513.38208094303
2021-04-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1031552.03,255886.62,775665.41,217585.5,111513.4,67618.55,19842.44,378947.96,10824.23,55218.56,312905.17000000004,1062272.4385656903,403632.8980791323
2021-04-01,SummonStorm BR,LiveOps,Revenue,Summon Siege,EUR,1601407.04,424994.54,1176412.5,159557.11,71021.92,104119.12,25709.27,841714.35,7623.1,125113.69,708977.56,1673245.260576027,339099.50171926856
2021-04-01,SummonStorm BR,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1564987.49,530036.89,1034950.6,154356.18,151071.74,96394.57,19999.4,633128.1099999999,13250.02,92981.71,526896.3799999999,1658162.7424294627,405049.67881186877
2021-04-01,SummonStorm BR,Infrastructure,Revenue,Summon Siege,EUR,1634842.17,335368.14,1299474.0299999998,168511.28,67856.65,100905.02,21748.85,962201.0799999998,9111.86,142963.38,810125.8399999999,1789370.708712062,341912.72078153875
2021-05-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1483828.55,470540.95,1013287.6000000001,155442.41,94400.9,81705.68,25902.45,681738.6100000001,16835.21,99735.51,565167.8900000001,1461661.8115785602,338204.80601497437
2021-05-01,Tapstorm SG,HR,Revenue,Summon Siege,EUR,1642550.32,342169.17,1300381.1500000001,229271.61,119415.94,63245.81,14603.04,888447.79,12508.99,131390.82,744547.98,1759974.0463616515,417291.6040792796
2021-05-01,Tapstorm SG,Marketing,Revenue,Idle Bureaucracy,EUR,1976951.69,539637.62,1437314.0699999998,194351.78,104425.28,123280.15,22993.7,1015256.8599999998,7239.28,151202.64,856814.9399999997,2043119.6612847985,428116.32837072265
2021-05-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,1427195.62,291414.54,1135781.08,170645.49,115333.03,95323.92,25052.07,754478.64,13671.13,111121.13,629686.38,1440597.8202532714,384540.1780374256
2021-05-01,Tapstorm SG,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1414684.61,399586.08,1015098.53,219764.55,126540.75,60423.72,19559.78,608369.51,11014.76,89603.21,507751.54,1357114.7477139768,411846.8855445787
2021-05-01,Tapstorm SG,Infrastructure,Revenue,Idle Bureaucracy,EUR,861379.77,200171.39,661208.38,128376.07,99420.06,61444.32,18803.12,371967.93000000005,9360.01,54391.19,308216.73000000004,868349.3330160023,295680.3850116506
2021-05-01,TapForge CN,R&D,Revenue,Idle Bureaucracy,EUR,1287293.71,424352.12,862941.59,228831.48,125175.8,90217.26,32222.91,418717.05,8373.15,61551.58,348792.31999999995,1335258.913565267,446700.551958816
2021-05-01,TapForge CN,Human Resources,Revenue,Idle Bureaucracy,EUR,1192791.42,268813.21,923978.21,152056.26,109238.89,63192.17,23382.21,599490.8899999999,10242.37,88387.28,500861.2399999999,1239649.5867174894,328465.737259078
2021-05-01,TapForge CN,Marketing,Revenue,Petty Kingdoms,EUR,1563772.21,420805.11,1142967.1,205674.66,125546.04,107814.65,20619.59,703931.75,7624.87,104446.03,591860.85,1698573.7246242526,441669.8552767135
2021-05-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1259152.67,287960.52,971192.1499999999,174457.79,85518.85,64873.53,20862.75,646341.9799999999,13607.43,94910.18,537824.3699999999,1211340.1418407918,330325.89047706575
2021-05-01,TapForge CN,BI & Analytics,Revenue,Idle Bureaucracy,EUR,2181434.92,797817.46,1383617.46,169890.06,98798.11,97972.97,22797.89,1016956.3199999998,7559.41,151409.54,857987.3699999998,2085545.209614896,372315.10308425006
2021-05-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,740326.17,234038.61,506287.56000000006,184669.05,134179.89,107583.25,19583.1,79855.37000000005,8230.27,10743.77,60881.330000000045,717988.2704665252,432698.6148421461
2021-05-01,WhaleCare PH,R&D,Revenue,Idle Bureaucracy,EUR,2097465.99,579299.91,1518166.08,159198.47,123949.34,68208.65,18828.33,1166809.62,12422.33,173158.09,981229.2000000001,2060655.287040434,355445.42835018167
2021-05-01,WhaleCare PH,H.R.,Revenue,Summon Siege,EUR,1476833.69,537711.48,939122.21,188146.02,156250.43,102829.29,17203.35,491896.47000000003,13807.52,71713.34,406375.61,1542875.9483099992,452545.16496050736
2021-05-01,WhaleCare PH,Marketing,Revenue,Petty Kingdoms,EUR,1639963.59,463827.97,1176135.62,213655.64,121553.52,91535.88,13279.78,749390.5800000001,11515.98,110681.19,627193.4100000001,1711872.0877073237,429812.57857380476
2021-05-01,WhaleCare PH,LiveOps,Revenue,Summon Siege,EUR,1587814.64,336485.58,1251329.0599999998,215009.99,136626.74,49112.45,20661.36,850579.8799999999,8222.47,126353.61,716003.7999999999,1613656.4117394974,406101.64681222435
2021-05-01,WhaleCare PH,BI & Analytics,Revenue,Summon Siege,EUR,1383690.03,332720.43,1050969.6,169659.61,103852.91,77282.91,21430.97,700174.17,2504.52,104650.45,593019.2000000001,1414814.9510495826,357428.58448132506
2021-05-01,WhaleCare PH,Infrastructure,Revenue,Idle Bureaucracy,EUR,1387109.78,317738.77,1069371.01,161808.19,120283.96,82530.46,16327.21,704748.4000000001,13040.37,103756.2,587951.8300000002,1433829.0957268951,369888.08946718264
2021-05-01,SummonStorm BR,R&D,Revenue,Summon Siege,EUR,1552586.03,510978.48,1041607.55,146581.86,105360.2,96419.34,11811.98,693246.1500000001,10358.8,102433.1,580454.2500000001,1558363.1366006965,354828.1233245293
2021-05-01,SummonStorm BR,HR Dept.,Revenue,Petty Kingdoms,EUR,868305.92,186991.08,681314.8400000001,152162.02,173105.03,27182.05,18382.81,328865.74000000005,10331.17,47780.19,270754.38000000006,919795.1087871769,358210.2313917499
2021-05-01,SummonStorm BR,Marketing,Revenue,Summon Siege,EUR,1222630.77,302460.27,920170.5,140060.02,138622.43,100803.77,12979.99,540684.28,17935.11,78412.38,444336.79000000004,1330668.7122751328,384211.49429342005
2021-05-01,SummonStorm BR,LiveOps,Revenue,Idle Bureaucracy,EUR,1392998.06,376092.16,1016905.9000000001,192567.87,109551.2,70078.95,22978.22,644707.8800000002,5418.11,95893.47,543396.3000000003,1527747.08102641,374644.81840003794
2021-05-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1650072.14,440302.85,1209769.29,166659.99,103378.34,111983.13,26005.07,827747.8300000001,10848.84,122534.85,694364.1400000001,1766608.21220909,385828.12439808866
2021-05-01,SummonStorm BR,Infrastructure,Revenue,Petty Kingdoms,EUR,1627318.18,460797.46,1166520.72,124748.93,153122.12,83145.17,20031.06,805504.5,11195.35,119146.37,675162.78,1642615.206784532,364773.6238178095
2021-06-01,Tapstorm SG,R&D,Revenue,Petty Kingdoms,EUR,1325465.39,442498.41,882966.98,150653.0,41188.04,69571.98,25713.5,621553.96,4802.37,92512.74,524238.85,1373631.4957560794,266257.8731635646
2021-06-01,Tapstorm SG,HR,Revenue,Idle Bureaucracy,EUR,1128284.19,350551.53,777732.6599999999,145076.65,130160.95,104093.49,16879.51,398401.5699999999,5135.82,58989.86,334275.8899999999,1189485.6731018915,384981.7138313295
2021-06-01,Tapstorm SG,Marketing,Revenue,Idle Bureaucracy,EUR,1912948.94,663802.92,1249146.02,187828.3,112135.65,128830.09,18009.29,820351.98,8164.23,121828.16,690359.59,1937558.8768706946,434314.1049664073
2021-06-01,Tapstorm SG,LiveOps,Revenue,Petty Kingdoms,EUR,2253466.97,580576.26,1672890.7100000002,179956.59,113163.36,99878.6,15458.97,1279892.16,10192.5,190454.95,1079244.71,2459030.7860988784,397458.39107104274
2021-06-01,Tapstorm SG,BI & Analytics,Revenue,Idle Bureaucracy,EUR,1466061.58,320018.37,1146043.21,147519.59,145577.87,122411.36,22897.09,730534.39,2467.49,109210.04,618856.86,1589923.5500574557,420852.4320323085
2021-06-01,Tapstorm SG,Infrastructure,Revenue,Petty Kingdoms,EUR,1822295.4,689067.64,1133227.7599999998,211327.22,131750.12,111175.96,17806.27,678974.4599999998,10433.03,100281.21,568260.2199999999,1780597.2222387197,460493.26230308483
2021-06-01,TapForge CN,R&D,Revenue,Summon Siege,EUR,1250413.52,311817.38,938596.14,164042.93,135676.86,43303.84,12220.15,595572.51,15588.24,86997.64,492986.63,1303322.4135365377,348130.51062486635
2021-06-01,TapForge CN,HR Dept.,Revenue,Idle Bureaucracy,EUR,1111947.71,269979.72,841967.99,162024.83,73107.32,106738.41,25912.83,500097.43000000005,9677.94,73562.92,416856.57000000007,1150519.6147074252,348369.68854901684
2021-06-01,TapForge CN,Marketing,Revenue,Summon Siege,EUR,1877769.97,725472.82,1152297.15,208661.02,139484.92,72721.61,18616.82,731429.5999999999,11352.67,108011.54,612065.3899999998,1846031.2615409598,428942.2681436789
2021-06-01,TapForge CN,LiveOps,Revenue,Petty Kingdoms,EUR,1500204.85,371770.68,1128434.1700000002,199794.91,143574.36,63865.07,11536.59,721199.8300000002,11679.1,106428.11,603092.6200000002,1493465.677095847,412515.64817662095
2021-06-01,TapForge CN,BI & Analytics,Revenue,Summon Siege,EUR,1707856.73,577821.1,1130035.63,198365.94,117140.71,88338.59,21909.83,726190.39,7535.59,107798.22,610856.5800000001,1809297.391149993,406785.9508227784
2021-06-01,TapForge CN,Infrastructure,Revenue,Idle Bureaucracy,EUR,1605443.97,483063.94,1122380.03,162819.34,66617.12,105805.22,23820.53,787138.3500000001,8495.89,116796.37,661846.0900000001,1589990.3446656356,338114.5901170466
2021-06-01,WhaleCare PH,R&D,Revenue,Petty Kingdoms,EUR,1678932.34,641101.22,1037831.1200000001,164142.85,160242.96,66144.9,12459.06,647300.4100000001,6529.06,96115.7,544655.6500000001,1610708.4191593684,394045.7733111719
2021-06-01,WhaleCare PH,H.R.,Revenue,Summon Siege,EUR,1489497.72,371939.44,1117558.28,204755.96,102391.03,72453.16,23586.42,737958.13,8305.05,109447.96,620205.12,1569257.979978382,385234.9685616855
2021-06-01,WhaleCare PH,Marketing,Revenue,Idle Bureaucracy,EUR,1544809.04,411418.75,1133390.29,189103.51,186620.51,80176.56,14768.23,677489.71,10087.31,100110.36,567292.0399999999,1539880.4915856107,461460.6028395671
2021-06-01,WhaleCare PH,LiveOps,Revenue,Idle Bureaucracy,EUR,1593713.46,362506.07,1231207.39,176777.52,130219.62,104060.96,23877.12,820149.2899999999,12450.6,121154.8,686543.8899999999,1545508.4655768005,415418.6971649854
2021-06-01,WhaleCare PH,BI & Analytics,Revenue,Summon Siege,EUR,1808837.24,606945.66,1201891.58,201807.88,136600.91,72651.79,18981.36,790831.0,15419.55,116311.72,659099.73,1948777.3958367275,414381.26080742525
2021-06-01,WhaleCare PH,Infrastructure,Revenue,Idle Bureaucracy,EUR,1381941.04,507570.97,874370.0700000001,146383.77,126348.01,81822.02,29032.67,519816.27,7419.42,76859.53,435537.32000000007,1484628.03124322,362995.95288732165
2021-06-01,SummonStorm BR,R&D,Revenue,Idle Bureaucracy,EUR,1660007.77,366994.98,1293012.79,200986.71,134191.53,98746.55,15108.39,859088.0,14220.34,126730.15,718137.51,1795949.0157834175,438067.1709370659
2021-06-01,SummonStorm BR,HR,Revenue,Petty Kingdoms,EUR,1599782.25,450427.66,1149354.59,181818.12,125618.87,52291.43,23966.43,789626.17,12989.57,116495.49,660141.1100000001,1614129.528728965,363633.9230642683
2021-06-01,SummonStorm BR,Marketing,Revenue,Idle Bureaucracy,EUR,1627220.06,445577.18,1181642.8800000001,180986.18,78951.93,54934.09,6388.61,866770.6800000003,12827.64,128091.46,725851.5800000003,1760631.2667546417,324736.83945439203
2021-06-01,SummonStorm BR,LiveOps,Revenue,Petty Kingdoms,EUR,2192374.88,499147.46,1693227.42,185370.66,103146.53,48931.44,28729.36,1355778.79,14197.85,201237.14,1140343.7999999998,2147117.4573779427,341875.73159241193
2021-06-01,SummonStorm BR,BI & Analytics,Revenue,Summon Siege,EUR,1649062.08,467993.85,1181068.23,206744.29,70338.93,74289.93,20421.62,829695.0800000001,14953.71,122211.21,692530.1600000001,1645975.334946676,357562.913532328
2021-06-01,SummonStorm BR,Infrastructure,Revenue,Idle Bureaucracy,EUR,1463382.86,393654.92,1069727.9400000002,144772.33,107740.92,89576.37,23397.88,727638.3200000002,10448.26,107578.51,609611.5500000002,1594093.964485331,346657.0316995495
